row_id,date,store,product,num_sold,latitude,longitude,zone,official_franchisee,review,area,rent,Working_hrs,Online_availability,Phone-no
12753,12/9/2016,CLai,0,561,73.904,18.54658967,east,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,588,54944,7.0,N,8055399913.0
12755,12/9/2016,CLai,1,231,73.8652,18.45286402,south,Yes,worst shop,1417,19590,9.5,Y,9325399915.0
12756,12/9/2016,PTK Garments,0,237,73.8652,18.45241063,south,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2269,26406,8.0,N,8446500000.0
12757,12/9/2016,PTK Garments,2,356,73.8652,18.45335305,south,No,worst shop,2185,21602,9.0,N,9271500000.0
12758,12/9/2016,PTK Garments,1,103,73.7699,18.51378994,west,No,,879,42307,8.5,N,8793200007.0
12759,12/9/2016,CLai,0,405,73.8217,18.49106395,south,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2366,45476,7.0,N,9325399910.0
12760,12/9/2016,CLai,2,555,73.904,18.5457465,east,No,worst shop,1914,58925,6.0,N,8956200013.0
12762,12/10/2016,PTK Garments,0,298,73.8652,18.45291282,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,1884,25441,10.0,Y,8793200000.0
12763,12/10/2016,PTK Garments,2,409,73.8217,18.49104512,south,No,,677,40771,5.0,,9271500004.0
12764,12/10/2016,PTK Garments,1,117,73.7699,18.51332668,west,Yes,,2291,53197,7.5,N,8976200007.0
12765,12/10/2016,CLai,0,495,73.8446,18.53152407,north,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,1531,28206,6.5,Y,9325399914.0
12766,12/10/2016,CLai,2,674,73.9272,18.51556389,east,Yes,worst shop,1636,39316,4.5,Y,8956200009.0
12767,12/10/2016,CLai,1,202,73.8652,18.45295197,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2141,24573,9.0,Y,8055399915.0
12769,12/10/2016,PTK Garments,2,560,73.904,18.54633917,east,Yes,worst shop,1372,50699,6.5,N,9271500002.0
12770,12/10/2016,PTK Garments,1,185,73.8652,18.45251226,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2443,25590,8.0,,8446500000.0
12771,12/10/2016,CLai,0,642,73.9272,,east,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,724,32881,6.5,Y,9325399999.0
12772,12/10/2016,CLai,2,942,73.8652,18.4528012,south,Yes,:),899,14333,10.0,N,8956200015.0
12773,12/10/2016,CLai,1,325,73.8652,18.4530791,south,No,,1987,25902,9.5,Y,9325399915.0
12774,12/10/2016,PTK Garments,0,284,73.8652,,south,No,,898,10853,9.0,N,9271500000.0
12776,12/10/2016,PTK Garments,1,123,73.7699,18.51336895,west,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1550,47615,7.0,Y,8446500007.0
12777,12/10/2016,CLai,0,510,73.8446,18.53149122,north,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,1220,23202,7.5,N,9373299914.0
12778,12/10/2016,CLai,2,717,73.9143,18.56821148,east,No,worst shop,2535,49345,6.5,Y,9325399998.0
12779,12/10/2016,CLai,1,232,73.8652,18.45324322,south,No,worst shop,2365,28357,8.5,N,9373299915.0
12780,12/11/2016,PTK Garments,0,307,73.8652,18.45324975,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,534,19261,10.0,Y,8793200000.0
12781,12/11/2016,PTK Garments,2,384,73.8217,18.49132003,south,No,worst shop,1190,40475,6.5,Y,8976200004.0
12783,12/11/2016,CLai,0,534,73.904,18.54649132,,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,1428,53478,6.5,Y,9325399913.0
12784,12/11/2016,CLai,2,768,73.8031,18.55989899,north,Yes,okayish store but bery rude people,2027,55122,10.0,N,8956200012.0
12785,12/11/2016,CLai,1,218,73.8652,18.45338487,south,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1700,17136,9.0,Y,8055399915.0
12786,12/11/2016,PTK Garments,0,394,73.8217,18.49183225,,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2961,45442,6.0,Y,8446500004.0
12787,12/11/2016,PTK Garments,2,578,73.904,18.54618564,east,Yes,worst shop,2525,57910,7.0,Y,8793200002.0
12788,12/11/2016,PTK Garments,1,180,73.8652,18.45276081,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1777,23349,8.0,N,8446500000.0
12790,12/11/2016,CLai,2,929,73.8031,18.56029024,north,Yes,:),1060,41483,9.0,,9325399912.0
12791,12/11/2016,CLai,1,296,73.8652,18.45289367,,No,,2633,22770,10.0,N,8956200015.0
12792,12/11/2016,PTK Garments,0,299,73.8652,18.45289799,,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,1518,18054,9.0,N,9271500000.0
12793,12/11/2016,PTK Garments,2,439,73.8446,18.53167701,north,No,worst shop,895,21338,7.0,N,8446500001.0
12794,12/11/2016,PTK Garments,1,131,73.7699,18.5135728,west,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1452,42398,10.0,Y,9271500007.0
12795,12/11/2016,CLai,0,481,73.8446,18.53152932,north,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2459,33218,8.0,,8055399914.0
12797,12/11/2016,CLai,1,213,73.8652,,south,No,,1657,17944,9.5,Y,9325399915.0
12798,12/12/2016,PTK Garments,0,227,73.8652,18.45242558,south,No,,516,13172,10.0,Y,8793200000.0
12799,12/12/2016,PTK Garments,2,305,73.8652,18.45242203,south,Yes,worst shop,529,11827,9.5,,8976200000.0
12800,12/12/2016,PTK Garments,1,98,73.7699,18.5137616,west,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2754,59184,8.5,N,8793200007.0
12801,12/12/2016,CLai,0,371,73.8652,18.45241968,south,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,547,16215,8.5,N,9373299915.0
12802,12/12/2016,CLai,2,547,73.904,18.5466957,east,No,worst shop,1264,51493,7.5,Y,9373299913.0
12804,12/12/2016,PTK Garments,0,332,73.8652,18.45249973,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2351,20583,8.0,,8446500000.0
12805,12/12/2016,PTK Garments,2,448,73.8446,,north,No,worst shop,2449,31528,6.0,N,9271500001.0
12806,12/12/2016,PTK Garments,1,149,73.8652,18.45300431,south,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2381,20375,9.0,N,9271500000.0
12807,12/12/2016,CLai,0,489,73.8446,,north,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,511,26615,7.0,N,8956200014.0
12808,12/12/2016,CLai,2,819,73.8031,18.56001319,north,Yes,okayish store but bery rude people,1925,54964,9.5,N,9373299912.0
12809,12/12/2016,CLai,1,247,73.8652,18.45324682,south,Yes,worst shop,2901,23909,10.0,N,8956200015.0
12811,12/12/2016,PTK Garments,2,327,73.8652,,south,No,,2592,20803,9.5,N,8976200000.0
12812,12/12/2016,PTK Garments,1,100,73.7699,,west,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1814,58215,7.5,N,8976200007.0
12813,12/12/2016,CLai,0,388,73.8217,18.49163286,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,700,43073,7.5,N,9373299910.0
12814,12/12/2016,CLai,2,591,73.9272,,east,No,worst shop,2783,42812,5.5,,9373299999.0
12815,12/12/2016,CLai,1,168,73.8652,18.4526765,south,No,,2203,27564,9.5,,9325399915.0
12816,12/13/2016,PTK Garments,0,228,73.8652,18.45323855,south,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2140,25754,8.0,,8446500000.0
12818,12/13/2016,PTK Garments,1,86,73.7699,18.51359846,west,No,,2328,54204,7.0,Y,8446500007.0
12819,12/13/2016,CLai,0,345,73.8652,18.45313821,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,735,16124,8.5,N,9373299915.0
12820,12/13/2016,CLai,2,557,73.904,18.5460161,east,No,worst shop,1841,59760,7.0,N,8055399913.0
12821,12/13/2016,CLai,1,168,73.8652,18.45303114,south,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1738,17015,9.0,Y,8055399915.0
12822,12/13/2016,PTK Garments,0,329,73.8652,18.4531946,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2518,26213,10.0,Y,8793200000.0
12823,12/13/2016,PTK Garments,2,411,73.8217,18.49106717,south,No,worst shop,709,44030,5.0,Y,9271500004.0
12825,12/13/2016,CLai,0,563,73.904,18.54666206,east,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2610,57841,6.0,N,8956200013.0
12826,12/13/2016,CLai,2,747,73.8031,18.56018414,north,No,worst shop,1464,48987,8.0,N,8055399912.0
12827,12/13/2016,CLai,1,247,73.8652,18.45335556,south,Yes,worst shop,587,12658,10.0,N,8956200015.0
12828,12/13/2016,PTK Garments,0,216,73.8652,18.45333561,south,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1220,15874,8.0,,8446500000.0
12829,12/13/2016,PTK Garments,2,315,73.8652,18.45261806,south,No,worst shop,1807,23069,9.0,N,9271500000.0
12830,12/13/2016,PTK Garments,1,102,73.7699,18.51314231,west,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1442,42544,10.0,Y,9271500007.0
12832,12/13/2016,CLai,2,551,73.904,18.54654422,east,No,worst shop,1517,53207,6.5,Y,9325399913.0
12833,12/13/2016,CLai,1,166,73.8652,18.45260808,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2493,28379,8.5,N,9373299915.0
12834,12/14/2016,PTK Garments,0,201,73.8652,18.45280843,south,Yes,,2350,22703,10.0,,8793200000.0
12835,12/14/2016,PTK Garments,2,302,73.8652,18.45292285,south,No,worst shop,2576,27407,9.5,N,8976200000.0
12836,12/14/2016,PTK Garments,1,85,73.7699,,west,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1701,46949,8.5,N,8793200007.0
12837,12/14/2016,CLai,0,340,73.8652,18.45256396,,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,1417,13377,9.0,Y,8055399915.0
12839,12/14/2016,CLai,1,153,73.8652,18.45284634,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",620,15451,10.0,N,8956200015.0
12840,12/14/2016,PTK Garments,0,337,73.8652,18.45248007,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,1560,19564,8.0,,8446500000.0
12841,12/14/2016,PTK Garments,2,437,73.8446,18.53167763,north,Yes,worst shop,2169,35891,8.0,Y,8793200001.0
12842,12/14/2016,PTK Garments,1,132,73.7699,18.5139309,west,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2066,58941,7.5,N,8976200007.0
12843,12/14/2016,CLai,0,527,73.8446,18.53186324,north,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,1803,36411,6.5,Y,9325399914.0
12844,12/14/2016,CLai,2,830,73.8031,18.56052677,north,No,,2683,57125,10.0,N,8956200012.0
12846,12/14/2016,PTK Garments,0,244,73.8652,18.45271235,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2761,25686,9.0,N,9271500000.0
12847,12/14/2016,PTK Garments,2,350,73.8652,,south,No,worst shop,2056,20682,10.0,Y,8793200000.0
12848,12/14/2016,PTK Garments,1,101,73.7699,18.51323063,west,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2430,53884,7.0,,8446500007.0
12849,12/14/2016,CLai,0,396,73.8217,,south,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,660,43897,9.0,N,8055399910.0
12850,12/14/2016,CLai,2,578,73.904,18.54620524,east,Yes,worst shop,1243,54903,7.0,N,8055399913.0
12851,12/14/2016,CLai,1,178,73.8652,18.45323866,south,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2463,29698,8.5,N,9373299915.0
12853,12/15/2016,PTK Garments,2,307,73.8652,18.45313911,,No,worst shop,1142,14992,8.0,N,8446500000.0
12854,12/15/2016,PTK Garments,1,93,73.7699,18.51301675,west,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2500,55217,10.0,Y,9271500007.0
12855,12/15/2016,CLai,0,351,73.8652,18.45247105,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2631,25254,9.0,Y,8055399915.0
12856,12/15/2016,CLai,2,518,73.8446,18.53115595,north,No,worst shop,1546,22171,7.5,N,9373299914.0
12857,12/15/2016,CLai,1,139,73.8652,18.45265541,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",737,14213,10.0,,8956200015.0
12858,12/15/2016,PTK Garments,0,302,73.8652,18.45279844,south,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2036,26586,9.0,N,9271500000.0
12860,12/15/2016,PTK Garments,1,136,73.8652,18.45302787,south,No,,1904,22748,10.0,Y,8793200000.0
12861,12/15/2016,CLai,0,575,73.904,18.54664236,east,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,1380,50748,6.0,,8956200013.0
12862,12/15/2016,CLai,2,771,73.8031,18.56065724,north,No,worst shop,1539,41157,9.0,N,9325399912.0
12863,12/15/2016,CLai,1,222,73.8652,18.4525453,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2084,28352,9.5,Y,9325399915.0
12864,12/15/2016,PTK Garments,0,238,73.8652,,south,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2879,21577,9.5,N,8976200000.0
12865,12/15/2016,PTK Garments,2,335,73.8652,18.45262445,south,Yes,,876,15794,8.0,N,8446500000.0
12867,12/15/2016,CLai,0,390,73.8217,18.49128375,,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2273,49911,8.0,Y,8956200010.0
12868,12/15/2016,CLai,2,579,73.904,18.54571261,east,No,worst shop,2585,55802,6.5,Y,9325399913.0
12869,12/15/2016,CLai,1,187,73.8652,18.45249182,south,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2040,22264,8.5,N,9373299915.0
12870,12/16/2016,PTK Garments,0,189,73.8652,18.45317193,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2598,29031,9.0,N,9271500000.0
12871,12/16/2016,PTK Garments,2,312,73.8652,18.45272007,south,No,worst shop,921,11541,10.0,Y,8793200000.0
12872,12/16/2016,PTK Garments,1,91,73.7699,,west,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1330,47447,7.5,,8976200007.0
12874,12/16/2016,CLai,2,555,73.904,18.54607025,east,Yes,worst shop,1197,50172,7.5,,9373299913.0
12875,12/16/2016,CLai,1,174,73.8652,18.45307239,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2257,28407,10.0,N,8956200015.0
12876,12/16/2016,PTK Garments,0,306,73.8652,18.4525764,south,No,,814,14737,9.5,N,8976200000.0
12877,12/16/2016,PTK Garments,2,498,73.8446,18.53177517,north,Yes,worst shop,693,27220,7.0,N,8446500001.0
12878,12/16/2016,PTK Garments,1,137,73.8652,18.45338271,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2811,25562,8.0,N,8446500000.0
12879,12/16/2016,CLai,0,601,73.9272,18.51582988,east,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,1104,38507,5.0,Y,8055399999.0
12881,12/16/2016,CLai,1,234,73.8652,18.45259655,,No,worst shop,2059,29653,9.5,Y,9325399915.0
12882,12/16/2016,PTK Garments,0,236,73.8652,18.45283709,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,638,10850,9.0,N,9271500000.0
12883,12/16/2016,PTK Garments,2,354,73.8652,18.45273938,south,Yes,worst shop,2673,29875,10.0,Y,8793200000.0
12884,12/16/2016,PTK Garments,1,112,73.7699,18.51309361,west,Yes,,1028,40855,7.0,Y,8446500007.0
12885,12/16/2016,CLai,0,431,73.8217,18.49177333,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2836,49568,7.0,N,9325399910.0
12886,12/16/2016,CLai,2,606,73.9272,18.51589001,east,No,worst shop,2464,46386,4.5,Y,8956200009.0
12888,12/17/2016,PTK Garments,0,258,73.8652,18.45322327,,Yes,,1324,10513,9.5,N,8976200000.0
12889,12/17/2016,PTK Garments,2,358,73.8652,18.45284338,south,No,,1824,27098,8.0,N,8446500000.0
12890,12/17/2016,PTK Garments,1,109,73.7699,,west,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2012,52067,10.0,Y,9271500007.0
12891,12/17/2016,CLai,0,411,73.8217,18.49122476,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,845,42692,7.5,N,9373299910.0
12892,12/17/2016,CLai,2,602,73.9272,18.51608037,east,Yes,worst shop,2749,40419,6.5,Y,9325399999.0
12893,12/17/2016,CLai,1,193,73.8652,18.45250843,,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1608,12460,9.0,Y,8055399915.0
12895,12/17/2016,PTK Garments,2,587,73.9272,18.51558834,east,Yes,worst shop,682,30049,5.5,Y,9271500005.0
12896,12/17/2016,PTK Garments,1,181,73.8652,18.45254133,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1849,26675,10.0,Y,8793200000.0
12897,12/17/2016,CLai,0,700,73.9143,18.56821961,east,Yes,,925,31715,6.0,N,8956200008.0
12898,12/17/2016,CLai,2,1058,73.8652,18.45332425,south,No,:),2429,29073,10.0,N,8956200015.0
12899,12/17/2016,CLai,1,327,73.8652,18.45316137,south,Yes,,1774,26282,9.5,Y,9325399915.0
12900,12/17/2016,PTK Garments,0,287,73.8652,18.45329164,south,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2401,25414,9.5,N,8976200000.0
12902,12/17/2016,PTK Garments,1,121,73.7699,18.51313353,west,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2447,50741,8.5,,8793200007.0
12903,12/17/2016,CLai,0,471,73.8446,18.53143233,north,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,1358,29894,8.0,Y,8055399914.0
12904,12/17/2016,CLai,2,668,73.9272,,east,No,worst shop,826,34990,5.5,Y,9373299999.0
12905,12/17/2016,CLai,1,221,73.8652,18.45331545,south,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1652,12406,8.5,,9373299915.0
12906,12/18/2016,PTK Garments,0,228,73.8652,18.45335855,south,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1664,13493,8.0,N,8446500000.0
12907,12/18/2016,PTK Garments,2,386,73.8217,18.49135403,south,Yes,,2321,45801,6.5,Y,8976200004.0
12909,12/18/2016,CLai,0,429,73.8217,18.49117834,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,655,44480,9.0,N,8055399910.0
12910,12/18/2016,CLai,2,676,73.9272,18.51597275,east,Yes,worst shop,1774,47119,5.0,Y,8055399999.0
12911,12/18/2016,CLai,1,196,73.8652,,south,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1642,13226,9.0,Y,8055399915.0
12912,12/18/2016,PTK Garments,0,397,73.8217,18.49179228,,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2148,45818,6.0,Y,8446500004.0
12913,12/18/2016,PTK Garments,2,568,73.904,,east,Yes,worst shop,593,53812,7.5,N,8976200002.0
